id,nivel,iso3,pais,departamento,municipio,anio,periodo,causa,sexo,grupo_edad,personas_desplazadas,desplazamiento_stock,duracion_periodo_anios,tipo_fuente,fuente,personas_desplazadas_flag,desplazamiento_stock_flag,registro_valido_dominio,outlier_iqr_extremo
28380,Regional,COL,Colombia,Guainía,Inírida,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,12.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28381,Regional,COL,Colombia,Guainía,Inírida,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,51.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28382,Regional,COL,Colombia,Guainía,Inírida,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,510.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28383,Regional,COL,Colombia,Guainía,Inírida,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,2271.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28384,Regional,COL,Colombia,Guainía,Barrancominas,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,4.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28385,Regional,COL,Colombia,Guainía,Barrancominas,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,29.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28386,Regional,COL,Colombia,Guainía,Barrancominas,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,971.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28387,Regional,COL,Colombia,Guainía,Barrancominas,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1581.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28388,Regional,COL,Colombia,Guainía,San Felipe,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28389,Regional,COL,Colombia,Guainía,San Felipe,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,5.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28390,Regional,COL,Colombia,Guainía,San Felipe,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,42.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28391,Regional,COL,Colombia,Guainía,San Felipe,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,130.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28392,Regional,COL,Colombia,Guainía,Puerto Colombia,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,4.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28393,Regional,COL,Colombia,Guainía,Puerto Colombia,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28394,Regional,COL,Colombia,Guainía,Puerto Colombia,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,60.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28395,Regional,COL,Colombia,Guainía,Puerto Colombia,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,45.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28396,Regional,COL,Colombia,Guainía,La Guadalupe,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28397,Regional,COL,Colombia,Guainía,La Guadalupe,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28398,Regional,COL,Colombia,Guainía,La Guadalupe,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,5.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28399,Regional,COL,Colombia,Guainía,La Guadalupe,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,10.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28400,Regional,COL,Colombia,Guainía,Cacahual,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28401,Regional,COL,Colombia,Guainía,Cacahual,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28402,Regional,COL,Colombia,Guainía,Cacahual,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28403,Regional,COL,Colombia,Guainía,Cacahual,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,19.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28404,Regional,COL,Colombia,Guainía,Pana Pana,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28405,Regional,COL,Colombia,Guainía,Pana Pana,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28406,Regional,COL,Colombia,Guainía,Pana Pana,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28407,Regional,COL,Colombia,Guainía,Pana Pana,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,22.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28408,Regional,COL,Colombia,Guainía,Morichal,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,1.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28409,Regional,COL,Colombia,Guainía,Morichal,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28410,Regional,COL,Colombia,Guainía,Morichal,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,39.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28411,Regional,COL,Colombia,Guainía,Morichal,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,91.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28412,Regional,COL,Colombia,Guaviare,San José Del Guaviare,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,245.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28413,Regional,COL,Colombia,Guaviare,San José Del Guaviare,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,794.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28414,Regional,COL,Colombia,Guaviare,San José Del Guaviare,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,18340.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28415,Regional,COL,Colombia,Guaviare,San José Del Guaviare,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,23721.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28416,Regional,COL,Colombia,Guaviare,Calamar,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,50.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28417,Regional,COL,Colombia,Guaviare,Calamar,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,169.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28418,Regional,COL,Colombia,Guaviare,Calamar,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,3227.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28419,Regional,COL,Colombia,Guaviare,Calamar,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,4638.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28420,Regional,COL,Colombia,Guaviare,El Retorno,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,38.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28421,Regional,COL,Colombia,Guaviare,El Retorno,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,301.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28422,Regional,COL,Colombia,Guaviare,El Retorno,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,5283.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28423,Regional,COL,Colombia,Guaviare,El Retorno,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,6079.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28424,Regional,COL,Colombia,Guaviare,Miraflores,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,86.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28425,Regional,COL,Colombia,Guaviare,Miraflores,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,510.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28426,Regional,COL,Colombia,Guaviare,Miraflores,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,4712.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28427,Regional,COL,Colombia,Guaviare,Miraflores,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,6058.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28428,Regional,COL,Colombia,Vaupés,Mitú,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,46.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28429,Regional,COL,Colombia,Vaupés,Mitú,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,132.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28430,Regional,COL,Colombia,Vaupés,Mitú,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,3064.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28431,Regional,COL,Colombia,Vaupés,Mitú,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,2262.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28432,Regional,COL,Colombia,Vaupés,Carurú,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,19.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28433,Regional,COL,Colombia,Vaupés,Carurú,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,31.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28434,Regional,COL,Colombia,Vaupés,Carurú,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,449.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28435,Regional,COL,Colombia,Vaupés,Carurú,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,911.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28436,Regional,COL,Colombia,Vaupés,Pacoa,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,13.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28437,Regional,COL,Colombia,Vaupés,Pacoa,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28438,Regional,COL,Colombia,Vaupés,Pacoa,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,22.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28439,Regional,COL,Colombia,Vaupés,Pacoa,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,94.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28440,Regional,COL,Colombia,Vaupés,Taraira,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,4.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28441,Regional,COL,Colombia,Vaupés,Taraira,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,5.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28442,Regional,COL,Colombia,Vaupés,Taraira,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,18.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28443,Regional,COL,Colombia,Vaupés,Taraira,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,54.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28444,Regional,COL,Colombia,Vaupés,Papunahua,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28445,Regional,COL,Colombia,Vaupés,Papunahua,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28446,Regional,COL,Colombia,Vaupés,Papunahua,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28447,Regional,COL,Colombia,Vaupés,Papunahua,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,52.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
